exp15-cbc-web-rep2,cbc,web,2,15118,4018,156c09182ce5228226999c2afc81e3dda2fee82627446bfa254643bfe0b0e4e0
exp15-tun-voip-rep3,tun,voip,3,15119,2002,25722458bc72a5ee5eb835f82cab4f34538512449a36bd6ea7c44da307d23084
exp15-tun-bulk-rep2,tun,bulk,2,15120,52250,0363c3984e0660a9fca5609906acfbbb59902fe4d5ac0713373281b4cfe51844
exp15-tra-voip-rep2,tra,voip,2,15121,2000,4c38d2343eb2c633da1cc4d3e0bc7468bf9550292f68deff262af947b1fda192
exp15-mux-voip_web-rep2,mux,voip+web,2,15122,7585,8380f9f0b3e00fe8b582b181bc30e537f57e0c1ab8f4ba485921834bee18f5a1
exp15-tra-video-rep4,tra,video,4,15123,5265,8b9e33a8a8fc337ad996396127a6b05d5312fd5ef184e4f7807da99fab09f7c2
exp15-cbc-interactive-rep1,cbc,interactive,1,15124,399,922e4db739b5a712504c5870ebdd9ed752f6161a44abe4e62e8a48df83f5f4c5
exp15-tun-web-rep3,tun,web,3,15125,4953,99e8461f2aa8a3453f89b256d2ad43885c4e7a4aee07974f483fe8691740cd41
exp15-tra-voip-rep1,tra,voip,1,15126,2002,d48e4b07c5e7277dc1fb4ee21f325f7af060f906ab0b826a0423fe617e594c77
exp15-tfc-icmp-rep3,tfc,icmp,3,15127,40,3969f8aaba9f1611a3b9f3d873cf080501f631cd0c861a293165e902879da0a9
